"newID"	"rich"	"shannon"	"PC1"	"PC2"	"OTU_35"	"OTU_143"	"OTU_155"	"OTU_14"	"OTU_34"	"OTU_23"	"OTU_13"	"OTU_226"	"OTU_27"	"OTU_347"	"OTU_2"	"OTU_4"	"OTU_10"	"OTU_12"	"OTU_45"	"OTU_97"	"OTU_1"	"OTU_3"	"OTU_38"	"OTU_18"	"OTU_26"	"OTU_152"	"OTU_5"	"OTU_156"	"OTU_8"	"OTU_11"	"OTU_21"	"OTU_56"	"OTU_76"	"OTU_60"	"OTU_92"	"OTU_118"	"OTU_9"	"OTU_302"	"OTU_30"	"OTU_51"	"OTU_25"	"OTU_20"	"OTU_64"	"OTU_47"	"OTU_15"	"OTU_82"	"OTU_43"	"OTU_121"	"OTU_115"	"OTU_17"	"OTU_81"	"OTU_99"	"OTU_19"	"OTU_65"	"OTU_80"	"OTU_39"	"OTU_95"	"OTU_189"	"OTU_63"	"OTU_59"	"OTU_77"	"OTU_131"	"OTU_93"	"OTU_87"	"OTU_134"	"OTU_109"	"OTU_225"	"OTU_31"	"OTU_58"	"OTU_66"	"OTU_62"	"OTU_88"	"OTU_185"	"OTU_129"	"OTU_291"	"OTU_158"	"OTU_69"	"OTU_79"	"OTU_44"	"OTU_117"	"OTU_474"	"OTU_193"	"OTU_112"	"OTU_311"	"OTU_250"	"OTU_287"	"OTU_154"	"OTU_96"	"OTU_145"	"OTU_139"	"OTU_126"	"OTU_101"	"OTU_57"	"OTU_78"	"OTU_266"	"OTU_188"	"OTU_132"	"OTU_125"	"OTU_111"	"OTU_167"	"OTU_441"	"OTU_49"	"OTU_98"	"OTU_54"	"OTU_149"	"OTU_70"	"OTU_48"	"OTU_166"	"OTU_280"	"OTU_201"	"OTU_271"	"OTU_147"	"OTU_71"	"OTU_74"	"OTU_138"	"OTU_182"	"OTU_297"	"OTU_255"	"OTU_231"	"OTU_163"	"OTU_212"	"OTU_162"	"OTU_241"	"OTU_224"	"OTU_75"	"OTU_217"	"OTU_91"	"OTU_90"	"OTU_124"	"OTU_68"	"OTU_184"	"OTU_237"	"OTU_168"	"OTU_180"	"OTU_196"	"OTU_85"	"OTU_151"	"OTU_102"	"OTU_120"	"OTU_130"	"OTU_209"	"OTU_86"	"OTU_197"	"OTU_141"	"OTU_83"	"OTU_248"	"OTU_202"	"OTU_199"	"OTU_239"	"OTU_172"	"OTU_313"	"OTU_305"	"OTU_207"	"OTU_89"	"OTU_249"	"OTU_279"	"OTU_157"	"OTU_284"	"OTU_153"	"OTU_135"	"OTU_171"	"OTU_261"	"OTU_61"	"OTU_128"	"OTU_148"	"OTU_146"	"OTU_211"	"OTU_161"	"OTU_275"	"OTU_73"	"OTU_183"	"OTU_247"	"OTU_238"	"OTU_150"	"OTU_242"	"OTU_641"	"OTU_107"	"OTU_350"	"OTU_272"	"OTU_204"	"OTU_222"	"OTU_307"	"OTU_173"	"OTU_276"	"OTU_144"	"OTU_413"	"OTU_206"	"OTU_165"	"OTU_309"	"OTU_223"	"OTU_229"	"OTU_122"	"OTU_110"	"OTU_298"	"OTU_336"	"OTU_214"	"OTU_519"	"OTU_343"	"OTU_329"	"OTU_267"	"OTU_137"	"OTU_219"	"OTU_243"	"OTU_363"	"OTU_289"	"OTU_259"	"OTU_451"	"OTU_360"	"OTU_200"	"OTU_186"	"OTU_213"	"OTU_288"	"OTU_285"	"OTU_203"	"OTU_397"	"OTU_260"	"OTU_340"	"OTU_263"	"OTU_359"	"OTU_254"	"OTU_262"	"OTU_499"	"OTU_464"	"OTU_335"	"OTU_326"	"OTU_318"
"PI531362_R1"	219	3.97391072937623	0.169066569748596	-0.0656447347224091	27	0	8	130	0	94	61	10	149	0	165	192	123	140	47	6	386	5	59	148	33	2	448	0	11	2	68	35	42	30	0	0	123	0	76	4	18	215	22	0	71	1	142	1	24	251	14	0	0	0	4	23	7	0	23	94	0	10	4	27	1	1	0	26	25	15	8	5	12	11	0	1	4	22	0	0	0	0	0	0	0	0	0	12	0	3	0	11	16	2	0	2	44	0	2	0	0	11	5	1	4	20	8	2	0	2	4	2	25	22	5	0	5	6	0	7	0	1	1	0	17	0	3	4	4	27	0	0	2	2	0	13	0	18	20	2	2	2	4	0	7	1	1	0	0	3	0	0	1	0	2	0	0	4	3	4	0	0	14	3	3	0	4	0	0	8	1	0	1	0	0	0	4	0	0	0	0	3	0	2	0	0	3	1	1	1	3	1	1	0	1	1	0	1	0	0	0	1	1	3	1	5	0	0	2	0	2	1	0	2	2	1	1	3	0	1	0	0	0	1	2	0
"PI531362_R2"	224	3.8151649291564	0.157221988440961	-0.0458526350119475	485	0	3	84	8	71	231	12	24	3	108	267	73	34	54	4	708	12	19	71	21	0	418	2	58	0	74	14	50	8	0	0	43	0	56	3	31	19	11	5	115	5	51	0	0	143	10	4	1	0	0	57	9	0	40	43	0	1	1	6	4	3	0	53	12	3	0	6	5	0	0	1	8	18	0	4	1	0	0	0	0	0	0	19	0	9	1	1	5	2	0	0	0	1	1	1	2	9	4	1	0	37	15	4	2	7	1	1	24	4	3	0	2	0	1	12	6	0	12	0	5	0	10	3	0	16	0	1	1	0	11	4	0	13	9	0	1	4	4	0	2	5	1	5	0	1	0	0	0	0	1	0	2	0	6	1	0	0	11	0	4	0	3	0	0	1	0	10	2	0	10	0	3	9	0	1	0	1	6	1	1	0	0	0	0	0	0	4	0	0	0	3	1	0	0	0	3	2	1	1	0	2	0	0	0	0	2	0	0	3	1	0	0	2	0	1	0	0	1	0	0	0
"PI531362_R3"	222	3.52261180382305	-0.0262695852617661	0.0614601475450818	20	2	6	81	35	56	76	0	25	0	138	146	34	8	9	5	853	322	3	52	14	0	35	0	443	104	232	22	2	4	3	8	82	0	87	11	7	31	8	2	128	4	4	0	13	23	1	3	39	0	4	5	6	0	6	9	0	2	2	7	1	1	2	32	1	8	7	4	5	5	0	0	12	17	15	8	0	0	3	1	0	1	1	0	0	5	2	0	8	7	0	0	1	0	0	2	0	13	3	9	2	7	10	6	0	5	0	0	2	3	1	2	0	0	0	4	0	0	2	0	9	1	6	5	1	8	0	1	1	1	0	9	4	1	4	0	0	1	0	0	1	0	3	0	0	0	0	1	2	1	0	2	0	0	2	0	2	0	2	1	0	5	0	0	0	2	0	2	7	3	2	0	5	10	1	0	0	0	3	0	4	0	2	2	0	2	0	0	9	1	0	1	1	0	0	0	9	1	2	0	0	0	1	1	0	2	2	1	0	4	0	0	3	2	0	0	0	0	2	2	0	0
"PI531362_R4"	225	3.4900587319157	-0.0916119059333759	0.076315111286267	9	1	1	90	42	35	62	1	138	0	165	104	49	67	5	2	1241	302	14	56	55	0	34	0	371	80	41	1	0	5	0	2	95	1	53	11	26	16	9	3	61	16	2	0	3	26	3	3	87	2	13	5	6	10	3	3	0	2	11	7	180	16	10	37	4	14	9	3	0	0	0	1	11	8	12	0	0	0	8	0	1	1	2	1	0	3	0	0	5	8	1	2	0	0	7	0	0	15	3	6	1	6	22	4	0	0	0	0	13	6	0	2	0	0	1	0	5	0	0	2	6	5	27	7	0	6	1	0	2	0	4	3	2	0	0	6	14	23	2	0	7	2	0	0	1	0	0	1	3	5	1	0	0	1	1	0	2	0	5	3	0	5	0	0	2	2	0	1	2	0	17	1	0	1	0	3	0	0	1	9	1	0	7	1	2	9	0	2	7	0	0	1	2	0	0	0	2	0	0	4	1	0	0	1	1	0	1	6	0	4	1	0	1	0	0	0	0	0	0	0	1	2
"PI531365_R1"	214	3.42348920521093	-0.279169450534035	-0.113168417762027	0	9	0	66	30	40	37	0	32	0	732	1	41	151	0	7	367	1078	29	162	56	0	1	0	212	111	45	0	0	3	0	3	109	3	25	18	4	48	6	0	33	11	1	2	2	10	1	2	1	31	0	1	0	0	1	1	37	0	1	3	4	0	0	55	0	10	0	0	0	0	0	2	2	3	42	17	0	7	6	0	4	0	4	1	94	8	15	0	0	6	1	0	0	79	0	17	1	17	4	47	0	0	13	1	0	5	0	0	8	6	10	3	0	0	0	0	0	0	0	3	8	1	5	16	0	2	1	0	4	0	0	1	1	0	0	6	0	1	0	0	5	1	2	0	0	0	0	0	1	15	0	0	9	0	1	7	0	2	12	0	2	4	0	11	0	1	0	2	0	0	17	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	2	8	0	0	3	0	0	1	2	0	0	1	0	6	1	0	2	0	2	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0
"PI531365_R2"	187	3.08552424933991	-0.273740764657456	-0.155099280141849	2	6	0	72	13	32	13	0	56	0	1066	5	44	68	0	6	406	586	16	165	53	0	3	0	120	52	21	0	0	6	0	0	61	0	8	16	3	43	1	0	46	12	1	4	0	13	0	0	4	21	0	0	1	0	0	1	881	0	0	0	1	0	5	53	1	6	0	2	0	0	1	3	5	18	31	18	0	6	4	1	8	0	0	0	32	5	1	0	3	0	1	0	0	0	0	0	2	9	2	45	3	0	18	1	0	0	0	0	3	7	3	0	0	1	0	0	0	0	0	1	6	1	4	15	0	1	2	0	2	0	0	1	0	0	1	5	0	2	0	4	2	1	2	2	1	0	0	0	1	23	0	0	6	0	0	16	0	0	10	0	0	3	0	15	0	3	0	1	0	0	3	0	1	0	0	2	0	0	1	0	0	0	0	0	0	0	2	0	7	0	0	0	0	0	1	0	0	0	4	0	1	1	0	1	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI531365_R3"	234	3.93790896902398	-0.128005742661643	0.0852392745390992	9	0	0	92	144	55	104	0	40	0	66	163	110	180	0	2	327	395	31	105	72	0	18	0	354	149	31	19	1	14	0	1	199	3	37	22	16	31	4	371	139	8	0	0	0	16	5	0	122	10	14	2	3	0	0	5	11	1	7	0	4	2	3	73	12	31	6	7	0	1	0	15	19	7	79	0	0	1	5	0	1	0	3	0	2	5	0	3	5	0	0	5	0	0	0	0	4	13	8	28	0	3	19	3	1	4	0	0	6	5	0	4	0	5	0	1	2	3	0	3	10	5	6	3	0	4	3	0	5	0	0	9	0	3	0	2	3	1	0	0	2	0	2	1	1	0	0	0	1	10	0	3	5	0	1	5	5	0	11	0	0	5	1	2	3	5	1	1	1	0	6	2	2	12	1	0	4	0	5	0	7	0	2	3	0	0	0	11	14	2	0	0	10	9	0	1	0	0	0	1	0	0	0	1	0	4	9	0	3	0	0	0	0	1	5	0	0	0	2	2	1	0
"PI531365_R4"	271	3.89422239053913	-0.168171959483293	0.078128977476053	5	8	2	114	125	53	89	0	155	0	355	58	24	72	8	3	748	293	78	141	90	0	19	0	300	159	41	1	2	6	0	0	38	5	29	27	23	24	1	0	18	37	3	1	1	34	1	2	195	36	9	6	2	0	8	9	9	0	5	8	3	0	9	35	17	15	1	4	3	1	0	1	7	3	97	76	0	2	20	1	3	1	5	0	1	8	6	0	7	6	9	5	0	0	3	0	6	19	9	16	1	1	25	2	0	0	0	0	9	5	9	5	0	8	0	2	1	0	1	4	9	1	5	14	0	13	0	0	7	2	0	3	1	3	1	2	4	2	0	0	2	1	0	1	3	0	0	0	2	8	0	4	8	1	1	3	7	1	9	0	1	4	0	2	2	1	0	1	1	0	0	0	6	2	1	0	0	0	3	0	4	0	3	0	1	5	3	0	21	0	0	0	0	2	4	3	2	0	0	1	2	1	0	3	2	3	1	0	5	0	0	2	0	5	0	2	2	1	4	2	1	0
"PI531366_R1"	238	4.20156589226215	0.138095916308667	-0.00733131197064779	63	3	1	167	29	86	137	6	86	3	226	271	84	87	30	14	259	0	41	147	46	2	253	2	37	7	56	36	17	28	0	0	111	0	134	14	83	50	10	127	61	0	112	0	7	161	12	4	1	0	26	49	5	0	25	25	0	1	6	1	7	33	0	183	4	8	3	7	4	16	0	4	20	29	1	7	1	0	2	0	0	0	0	9	0	4	5	0	42	4	0	1	1	1	14	0	1	34	5	5	7	2	9	2	0	6	3	0	10	11	0	2	2	0	0	1	3	0	1	0	3	2	1	7	2	25	1	0	2	4	3	9	0	6	7	0	1	1	0	0	2	1	0	15	0	6	0	2	7	0	0	0	1	10	0	21	2	0	12	9	26	2	2	0	4	13	1	3	11	2	0	0	3	3	0	0	4	3	0	1	1	0	2	31	0	0	0	0	0	0	4	0	0	1	1	3	5	2	0	0	1	1	0	0	1	0	4	0	0	1	0	0	1	5	0	0	0	1	4	0	1	1
"PI531366_R2"	227	3.96483095435461	0.152958451154759	-0.0326429554351463	76	0	7	122	4	74	136	4	84	0	83	146	105	178	34	2	487	0	16	114	61	3	401	2	40	7	122	50	19	17	341	0	83	0	90	6	112	107	10	0	150	2	19	2	0	64	10	11	0	0	1	77	14	2	18	40	0	5	12	6	2	3	0	27	13	14	2	10	7	7	0	1	20	19	8	1	0	0	0	1	0	1	0	7	0	2	6	0	82	9	0	0	1	0	3	0	3	24	0	5	2	11	15	8	0	1	0	19	26	4	4	2	3	3	0	3	2	0	0	0	9	0	5	8	2	27	1	2	3	0	0	7	2	16	4	2	2	6	2	0	5	3	0	0	1	26	0	1	0	0	2	0	0	0	6	1	3	1	4	8	3	3	1	0	6	5	1	3	1	0	0	0	9	7	2	0	0	0	0	0	1	0	4	5	1	0	1	3	0	2	2	2	0	3	0	0	4	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	0	2	5	2	0	0	0	1
"PI531366_R3"	238	3.72083815813887	0.157110593224062	0.0127318979304262	48	1	7	74	5	96	114	1	3	1	343	849	179	13	21	11	332	0	19	18	12	2	346	1	95	67	47	43	2	22	0	1	200	0	97	7	14	118	16	0	192	0	49	0	0	90	25	14	34	0	18	51	2	0	8	22	0	4	12	13	1	3	1	18	6	5	6	9	6	26	0	3	11	22	0	4	0	1	0	2	0	0	1	5	0	0	4	12	10	11	0	1	0	5	6	0	0	33	8	3	4	10	14	0	2	0	1	10	7	8	2	4	2	1	0	3	6	1	2	0	15	2	0	1	6	19	4	5	2	10	0	18	0	9	0	4	2	3	0	0	3	0	1	0	0	0	0	1	1	0	1	0	0	1	4	4	6	0	15	0	1	1	1	0	0	5	1	1	0	1	0	1	0	2	3	2	0	2	2	1	5	1	1	3	0	1	0	0	0	0	1	2	0	0	1	0	0	1	0	0	0	0	2	0	5	1	0	0	0	1	0	0	2	0	0	3	1	0	0	5	1	1
"PI531366_R4"	196	3.84452650432728	0.14884474716961	0.0393281194850309	30	0	8	56	7	69	152	1	8	10	100	433	176	12	11	5	470	1	22	14	18	1	495	0	143	101	126	49	6	10	9	0	93	0	127	0	58	129	6	41	132	1	47	0	79	140	18	1	41	0	5	27	6	0	4	8	0	2	5	3	0	10	0	7	7	14	3	4	5	17	0	7	16	13	0	9	2	0	5	0	0	0	0	1	0	0	8	0	13	5	0	0	1	0	1	1	1	12	0	11	11	17	25	2	0	0	3	6	9	6	0	1	9	0	0	3	0	0	4	0	16	0	0	0	1	11	0	3	2	8	0	19	0	0	4	2	0	7	3	0	10	1	2	0	0	0	1	1	4	0	1	3	1	1	5	2	9	0	9	0	1	1	0	0	0	1	0	0	0	19	0	0	10	0	0	7	0	1	5	0	3	2	5	7	0	1	0	4	0	2	0	3	6	0	0	0	0	0	0	1	0	0	2	0	0	0	5	0	0	4	2	1	0	8	0	1	0	2	5	0	0	1
"PI531378_R1"	198	3.63083877451509	-0.291835205916948	-0.0898423025098067	3	7	0	135	115	17	41	0	26	0	237	2	34	84	0	1	532	748	4	96	85	0	4	0	330	287	32	0	0	7	2	11	107	0	16	19	25	21	7	20	65	28	0	26	1	22	0	8	0	47	0	1	0	1	0	2	21	1	0	0	4	0	6	39	35	9	0	1	0	0	1	6	6	18	49	0	0	2	3	0	2	2	1	0	33	21	0	0	0	2	1	0	3	0	0	1	4	13	0	115	3	0	15	3	0	0	0	0	2	6	0	3	0	0	0	0	1	0	0	3	6	2	5	14	0	0	0	0	1	0	0	1	2	0	1	2	2	10	0	0	3	1	0	0	2	0	0	0	0	17	6	1	9	0	0	0	0	0	7	3	0	9	0	19	1	0	1	3	0	0	0	0	1	0	0	1	0	0	1	0	0	4	0	0	4	0	0	0	11	0	0	0	0	0	1	0	0	0	1	0	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PI531378_R2"	151	2.20013331388092	-0.280218770421535	-0.185114024437383	1	1	0	32	16	9	7	0	6	0	2481	2	30	57	0	3	618	485	21	85	56	2	1	0	133	70	9	0	0	1	1	1	86	0	5	1	5	20	4	0	27	5	1	0	0	6	0	4	1	20	2	1	0	0	0	0	5	0	0	0	3	0	0	21	4	8	4	0	0	0	1	0	2	1	28	1	0	5	3	0	1	1	5	0	26	8	0	3	0	4	0	0	7	0	1	3	0	6	0	8	4	0	15	0	0	2	0	0	0	0	5	3	0	0	0	0	0	0	0	2	3	2	1	4	0	0	1	0	0	0	0	0	0	0	0	2	0	5	0	33	1	0	0	0	0	0	0	0	0	4	0	0	2	0	0	3	0	0	5	1	1	1	0	1	0	1	0	2	0	0	0	0	1	0	0	3	0	0	1	0	0	0	0	0	0	0	1	0	5	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0
"PI531378_R3"	206	3.66070712617681	0.0471910762710804	0.044282996578197	34	1	1	154	11	88	102	1	24	0	305	374	137	9	10	13	730	238	1	19	47	3	254	2	234	188	66	65	4	9	0	14	55	0	111	23	13	200	7	1	104	3	10	0	1	60	8	26	85	0	3	20	5	0	7	9	0	2	8	1	4	1	1	0	12	8	0	6	2	1	0	0	11	14	8	2	0	0	2	0	1	0	0	0	0	0	0	5	10	2	0	1	2	0	16	0	0	10	2	6	1	16	21	2	1	1	0	1	5	3	2	3	1	0	1	10	2	2	2	0	13	2	5	6	2	18	4	2	1	1	0	0	1	4	13	3	2	3	0	0	2	1	0	1	1	0	0	0	1	0	2	0	0	0	2	0	0	0	5	2	0	1	0	0	1	6	0	0	0	1	6	0	0	7	0	0	0	0	1	0	12	1	0	0	0	0	0	8	0	4	1	5	1	0	0	1	4	4	0	0	1	0	0	0	0	0	2	2	0	8	1	0	0	0	0	1	0	1	0	0	0	1
"PI531378_R4"	190	3.32736167156394	0.0249992325456855	0.0602151180464937	15	0	0	87	16	47	82	2	7	0	321	206	41	38	10	10	295	0	8	27	16	1	189	1	211	127	39	2	1	5	1186	1	37	0	55	19	18	96	1	4	35	1	2	0	0	27	2	15	175	0	2	37	2	1	5	3	0	5	3	0	6	6	0	9	7	1	1	5	1	0	0	1	17	24	24	10	0	0	1	0	0	0	0	4	0	2	7	6	11	3	1	0	0	0	4	0	0	11	0	16	1	11	14	1	6	0	2	1	8	4	6	2	0	1	3	0	0	7	2	0	9	2	3	2	0	9	0	0	1	1	0	6	0	4	2	3	5	2	0	0	2	0	1	0	1	0	0	0	0	1	1	0	0	0	1	3	1	0	2	0	0	2	0	0	0	4	0	3	0	0	1	0	1	8	0	0	3	0	0	1	2	10	0	0	0	5	2	0	0	1	2	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0
"PI531381_R1"	206	3.83385105504466	0.177371817755963	-0.0758758526115237	58	1	9	138	2	87	131	6	6	0	115	137	324	284	24	1	454	0	26	55	18	2	353	9	27	4	170	34	28	28	0	0	148	0	93	7	15	76	14	0	432	2	35	4	10	177	9	0	0	1	1	30	6	1	14	16	0	11	4	24	0	7	0	12	51	3	3	18	3	4	0	0	15	18	0	3	0	0	2	1	0	1	0	20	0	3	3	0	94	4	0	2	5	0	6	0	1	20	2	6	5	16	26	2	1	0	6	6	10	7	0	5	9	0	0	5	4	0	2	0	16	0	2	5	0	17	0	1	1	3	0	17	1	3	6	3	0	32	2	4	20	0	4	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	10	3	4	3	12	0	2	2	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	3	3	3	0	0	1	9	0	1	2	0	0	1	2	0	0	1	4	1	0	3	2	0	1	0	1	0	0	0	0	0	0	0	1	2	2	0	0	0	1	0
"PI531381_R2"	230	3.76037363295407	0.167282869331291	-0.0309864762379724	84	2	2	98	9	118	173	2	14	0	77	208	165	282	24	7	454	1	14	22	8	1	488	7	25	4	97	3	11	14	0	0	236	0	102	5	28	49	13	0	480	3	26	0	0	137	4	1	7	0	4	79	9	0	35	31	0	2	10	14	3	14	0	29	2	5	0	9	1	3	0	0	15	37	8	7	0	0	2	0	0	1	0	23	0	1	6	0	21	4	0	0	2	1	2	0	1	70	3	4	0	7	10	3	2	1	2	3	10	6	2	1	5	1	15	2	1	1	0	0	7	0	5	3	2	17	0	6	1	9	0	4	7	6	1	2	0	6	5	0	2	3	1	0	1	1	0	0	0	0	2	0	0	2	5	1	1	0	6	2	1	1	0	0	5	1	3	1	2	0	0	1	1	12	1	0	0	0	3	0	0	1	1	3	0	1	0	4	0	2	0	2	3	2	0	0	2	0	5	0	1	0	1	0	4	0	1	1	0	0	0	0	0	0	0	2	1	1	0	0	0	0
"PI531381_R3"	241	3.6706965711333	-0.24463299688951	0.0226794765959555	2	6	1	115	213	44	67	0	31	0	49	11	49	317	0	38	496	965	15	71	212	1	0	0	175	174	24	0	0	0	0	5	82	3	18	12	107	48	4	10	44	10	1	2	0	8	0	0	70	44	7	2	0	0	0	1	40	0	6	0	6	1	1	85	11	8	3	2	0	2	7	1	5	9	43	10	0	3	19	3	3	1	6	0	8	9	1	8	5	3	6	1	2	6	0	0	0	18	2	31	2	0	44	3	0	4	0	0	13	13	1	0	0	0	0	0	2	0	0	0	2	1	8	11	0	4	5	0	4	2	0	2	1	1	0	5	0	7	0	0	2	1	0	0	1	0	0	2	1	20	2	0	9	2	0	0	0	5	13	7	1	2	0	2	1	0	0	0	1	0	3	0	6	0	0	0	4	0	3	0	1	1	0	0	1	0	0	0	12	0	0	0	0	2	0	1	0	0	0	0	1	1	0	1	0	1	0	0	11	3	0	0	1	0	1	0	0	0	0	1	0	0
"PI531381_R4"	225	3.83137633149099	-0.218046391035506	0.0290474771599533	2	11	1	123	91	47	80	2	28	0	59	4	74	52	0	3	584	498	15	65	67	4	1	1	217	153	176	1	0	2	0	4	98	2	24	11	402	54	6	0	94	35	1	3	0	17	1	0	82	86	2	3	0	2	0	12	22	0	9	0	2	0	1	47	46	12	5	5	0	0	5	2	6	9	82	3	0	2	13	0	8	1	2	0	2	5	0	7	1	3	3	0	1	97	2	1	0	9	2	13	2	2	83	4	0	1	0	0	4	15	0	3	1	0	0	0	1	0	0	3	13	4	11	11	2	1	4	0	8	0	0	2	4	1	0	6	1	21	0	12	2	2	1	0	2	0	1	0	0	22	0	0	7	0	1	0	0	4	8	12	0	9	0	1	5	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	2	1	0	0	0	0	0	7	1	0	0	0	0	1	2	0	0	0	0	4	0	1	1	0	5	0	0	5	3	0	0	0	0	0	0	0	0	0	0	0	4
"PI531382_R1"	257	4.03186886995931	0.105472614057445	-0.0137725150747599	54	0	2	104	58	53	169	12	13	8	266	395	100	93	30	3	409	4	28	108	52	16	275	1	139	84	80	22	8	32	0	2	175	1	43	13	78	69	14	1	167	3	56	0	1	254	16	6	0	0	2	47	5	3	8	15	0	0	2	2	2	8	0	46	5	5	3	16	2	1	0	5	19	31	2	4	3	0	4	0	0	1	14	4	0	1	1	19	14	3	0	2	3	0	3	23	1	17	3	11	4	3	17	16	1	3	4	7	6	9	1	1	3	0	7	0	0	0	0	0	13	1	4	7	3	11	0	1	7	0	0	6	7	0	8	3	0	16	3	1	8	1	1	0	0	0	0	4	1	0	1	2	0	0	0	1	3	0	15	2	10	2	1	0	4	2	0	0	0	0	3	0	3	2	2	1	2	3	0	2	2	0	0	6	2	0	0	0	0	3	1	2	1	6	0	0	0	0	1	0	0	0	3	0	2	1	8	2	4	1	0	2	0	0	0	3	1	0	1	0	3	0
"PI531382_R2"	210	3.79994382111731	0.134916194462079	-0.0716325258776904	47	1	2	156	22	63	287	2	6	1	347	306	160	188	25	6	410	0	19	112	27	1	333	0	104	1	28	15	8	19	2	1	216	0	52	19	128	160	9	0	158	0	53	4	0	178	5	7	0	0	9	56	3	0	18	27	0	2	1	8	13	3	0	47	0	4	0	10	2	3	0	0	12	25	0	13	0	0	2	2	0	2	0	1	0	8	11	6	16	1	0	1	1	0	6	0	0	18	1	2	2	3	8	1	4	0	2	2	12	6	6	2	1	1	0	3	0	4	3	0	6	2	4	3	4	15	1	1	1	3	0	7	2	3	3	2	0	9	1	19	9	1	3	0	0	0	0	3	1	0	1	0	1	3	0	5	2	0	13	33	2	2	0	0	4	7	16	0	1	0	0	0	2	6	2	7	0	0	1	0	0	0	1	7	0	6	4	0	0	1	0	0	2	0	0	0	0	3	0	1	0	1	0	0	1	0	1	0	0	0	0	4	0	0	0	0	1	0	0	1	0	0
"PI531382_R3"	236	3.96875872285292	0.0948981378480676	0.0571508797313289	83	0	6	159	14	124	339	0	12	2	151	319	79	0	45	5	482	2	13	52	47	3	251	1	143	91	48	17	2	9	2	1	31	0	134	16	18	71	21	190	32	2	28	14	0	46	8	1	112	2	2	58	8	0	18	14	0	1	2	15	4	23	0	37	6	9	3	11	4	3	0	0	22	60	4	0	0	0	0	0	0	0	3	2	0	2	2	0	19	3	0	0	7	3	20	0	0	19	3	33	6	14	22	6	1	4	2	0	14	8	4	10	5	0	0	1	1	1	6	0	9	0	5	4	1	28	4	0	1	0	0	17	1	1	10	2	1	7	0	14	5	0	3	0	4	0	1	0	1	0	1	1	0	0	7	4	0	0	13	1	1	4	1	0	0	1	3	1	1	2	0	0	26	0	1	4	3	7	3	0	1	5	0	1	0	3	1	2	3	0	0	3	0	0	1	0	1	2	0	2	0	0	0	0	0	0	1	0	0	3	0	0	0	0	2	1	1	0	2	2	0	0
"PI531382_R4"	185	3.4670027367789	0.0672890857168304	0.0219877378565424	42	0	3	88	10	46	161	0	3	1	876	523	41	9	29	9	202	170	5	52	65	4	285	1	450	39	33	28	4	4	0	0	32	0	84	13	3	42	9	12	48	0	7	12	5	48	6	0	119	0	0	60	2	0	19	10	0	4	10	2	1	3	0	51	1	8	6	6	5	1	0	0	8	63	10	2	2	0	0	0	0	0	0	21	0	0	4	0	13	4	0	0	1	0	3	0	0	11	1	3	2	2	9	2	0	0	0	1	7	4	1	0	2	0	0	5	2	3	0	0	6	6	11	1	0	14	2	0	2	0	0	0	1	8	16	0	0	0	2	0	0	0	1	1	5	0	0	1	2	0	3	0	1	0	2	0	0	0	2	0	7	3	0	0	1	0	0	0	4	2	0	0	1	0	0	0	0	4	3	1	0	0	0	0	0	0	0	0	2	0	0	3	2	1	0	0	8	0	0	0	0	0	0	0	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0
"PI531386_R1"	250	3.97876003909817	0.155728134505578	-0.0318484200386881	70	5	2	121	8	33	208	7	10	3	147	310	80	125	23	1	222	0	29	181	22	6	317	2	80	11	58	46	11	14	0	1	163	0	104	11	158	222	29	8	88	5	55	0	35	496	6	15	4	0	7	40	4	0	7	17	0	4	0	5	4	9	3	43	19	4	0	5	1	12	0	0	10	8	6	3	0	0	1	0	0	4	0	3	0	1	3	25	21	3	2	1	1	0	2	0	1	28	1	3	3	8	9	0	0	0	0	15	10	6	0	1	0	1	2	12	2	0	0	0	3	2	2	3	0	13	0	9	4	5	24	3	0	4	4	4	3	2	0	0	5	0	3	1	1	6	2	1	0	0	1	0	0	0	0	0	6	0	14	1	1	0	0	0	1	0	5	0	4	0	0	0	6	9	0	3	2	0	2	0	8	1	0	4	2	0	0	0	0	4	0	0	4	2	0	0	0	2	0	0	0	0	0	0	3	1	19	0	1	3	1	2	1	4	0	1	1	2	2	0	4	0
